delta	polyakov	permil	freq	lemmas
божим	божию	0.24580170684705235	1.0	божий
божим	божия	0.24580170684705235	1.0	божий
божим	болим	0.24580170684705235	1.0	болети
прибегал	прибегаю	0.9832068273882094	4.0	прибегати
прибегал	прибегая	0.9832068273882094	4.0	прибегати
стихирь	стихарь	0.24580170684705235	1.0	стихарь
стихирь	стихира	0.24580170684705235	1.0	стихира
стихирь	стихире	0.24580170684705235	1.0	стихира
стихирь	стихиру	0.24580170684705235	1.0	стихира
стихирь	стихир	0.24580170684705235	1.0	стихира
стихирь	стихиры	0.24580170684705235	1.0	стихира
двойным	двойных	0.4916034136941047	2.0	двойный
украшься	украшся	1.7206119479293664	7.0	украситися
хранимии	храними	0.24580170684705235	1.0	хранити
блгодарением	благодарением	0.7374051205411569	3.0	благодарение
очищающ	очищают	0.24580170684705235	1.0	очищати
очищающ	очищающа	0.24580170684705235	1.0	очищати
очищающ	очищающе	0.24580170684705235	1.0	очищати
очищающ	очищающи	0.24580170684705235	1.0	очищати
очищающ	очищающу	0.24580170684705235	1.0	очищати
очищающ	очищающь	0.24580170684705235	1.0	очищати
отлетела	отлетел	0.24580170684705235	1.0	отлетети
окаяныя	окаяния	0.24580170684705235	1.0	окаяние
окаяныя	окаянныя	0.24580170684705235	1.0	окаянный
руководством	руководство	0.24580170684705235	1.0	руководство
спокланяемый	покланяемый	0.24580170684705235	1.0	покланяти
братоубийство	братоубийстве	0.24580170684705235	1.0	братоубийство
братоубийство	братоубийством	0.24580170684705235	1.0	братоубийство
братоубийство	братоубийству	0.24580170684705235	1.0	братоубийство
иконой	иконом	0.9832068273882094	4.0	иконом
иконой	иконою	0.9832068273882094	4.0	икона
свире	авире	0.24580170684705235	1.0	авире##++
свире	свиреп	0.24580170684705235	1.0	свирепый
свире	свирь	0.24580170684705235	1.0	свирь
свире	севире	0.24580170684705235	1.0	севир
свире	сиире	0.24580170684705235	1.0	сиир
возделати	воздевати	0.4916034136941047	2.0	воздевати
возделати	возжелати	0.4916034136941047	2.0	возжелати
благословйте	благословите	0.24580170684705235	1.0	благословити
гимнов	гумнов	0.24580170684705235	1.0	гумно
чадородии	чадородие	3.687025602705784	14.999999999999995	чадородие
