	sort	permil	freq
684	залежащим	0.24580170684705235	1.0
685	собеседующий	0.24580170684705235	1.0
686	пресаждаему	0.24580170684705235	1.0
687	афинногена	0.24580170684705235	1.0
688	говейному	0.24580170684705235	1.0
689	деятелей	0.24580170684705235	1.0
690	ширине	0.24580170684705235	1.0
691	превысокия	0.24580170684705235	1.0
692	потемненное	0.4916034136941047	2.0
693	неисправление	0.737405120541157	3.0
694	приобщившияся	0.24580170684705235	1.0
695	созданного	0.24580170684705235	1.0
696	исторжением	0.24580170684705235	1.0
697	непщуите	0.24580170684705235	1.0
698	синеезерскую	0.4916034136941047	2.0
699	умвладыку	0.24580170684705235	1.0
700	светодательна	0.24580170684705235	1.0
701	смутным	0.24580170684705235	1.0
702	принятию	0.24580170684705235	1.0
703	отворятъ	0.24580170684705235	1.0
704	тово	0.24580170684705235	1.0
705	тверстии	0.24580170684705235	1.0
706	междоусобней	0.24580170684705235	1.0
707	июппиею	0.24580170684705235	1.0
708	благоплодовитыми	0.24580170684705235	1.0
709	одолетелю	0.24580170684705235	1.0
710	належащею	0.24580170684705235	1.0
711	гимнасия	0.24580170684705235	1.0
712	новоизбраному	0.24580170684705235	1.0
713	утишии	0.24580170684705235	1.0
714	распространяемь	0.24580170684705235	1.0
715	ющим	0.24580170684705235	1.0
716	составный	0.24580170684705235	1.0
717	разочтуся	0.24580170684705235	1.0
718	изощряя	0.24580170684705235	1.0
719	высший	0.24580170684705235	1.0
720	низходящим	4.1786290163998885	16.999999999999996
721	есидушу	0.24580170684705235	1.0
722	преставленной	0.24580170684705235	1.0
723	боящияся	1.474810241082314	6.0
724	оим	0.24580170684705235	1.0
725	преподобство	0.24580170684705235	1.0
726	прнидите	0.24580170684705235	1.0
727	первоначальным	0.4916034136941047	2.0
728	изъощрены	0.4916034136941047	2.0
729	октября	3.19542218901168	12.999999999999998
730	нераскаянием	0.24580170684705235	1.0
731	остявль	0.24580170684705235	1.0
732	схимонахоговеинством	0.24580170684705235	1.0
733	измерзшия	0.4916034136941047	2.0
734	увещаемь	0.24580170684705235	1.0
735	внимах	0.24580170684705235	1.0
736	возымеша	0.24580170684705235	1.0
737	преселившеся	0.24580170684705235	1.0
738	благотворное	0.24580170684705235	1.0
739	изнемогающа	0.24580170684705235	1.0
740	востающему	0.24580170684705235	1.0
741	божестненной	0.24580170684705235	1.0
742	свобождши	0.24580170684705235	1.0
743	епископыиконоборцы	0.24580170684705235	1.0
744	неопйсанным	0.24580170684705235	1.0
745	предстоящему	0.4916034136941047	2.0
746	сопротивоборница	0.24580170684705235	1.0
747	новоявленная	0.737405120541157	3.0
748	радуйсяогненосный	0.24580170684705235	1.0
749	убит	0.24580170684705235	1.0
750	угличу	0.24580170684705235	1.0
751	непокоршияся	0.24580170684705235	1.0
752	всероссийского	0.4916034136941047	2.0
753	изменяем	0.24580170684705235	1.0
754	пастырких	0.24580170684705235	1.0
755	каря	0.24580170684705235	1.0
756	обновя	0.24580170684705235	1.0
757	поткнемся	0.24580170684705235	1.0
758	спасшемуся	0.24580170684705235	1.0
759	полжиша	0.24580170684705235	1.0
760	истлеющая	0.24580170684705235	1.0
761	чирсках	0.24580170684705235	1.0
762	разнаго	0.24580170684705235	1.0
763	благошествиих	0.24580170684705235	1.0
764	премогая	0.24580170684705235	1.0
765	уклоноста	0.24580170684705235	1.0
766	насильствующия	0.737405120541157	3.0
767	всемприходящим	0.24580170684705235	1.0
768	всехвальные	0.24580170684705235	1.0
769	меновати	0.24580170684705235	1.0
770	преданнеи	0.24580170684705235	1.0
771	намиже	0.24580170684705235	1.0
772	неодолимы	0.24580170684705235	1.0
773	восхитивша	0.24580170684705235	1.0
774	изобиловатися	0.24580170684705235	1.0
775	всемогущия	0.24580170684705235	1.0
776	телесй	0.24580170684705235	1.0
777	шуйскую	0.24580170684705235	1.0
778	молисына	0.24580170684705235	1.0
779	многочудесными	0.24580170684705235	1.0
780	расхищая	0.24580170684705235	1.0
781	важе	0.24580170684705235	1.0
782	веянии	0.24580170684705235	1.0
783	акафистных	0.24580170684705235	1.0
784	злтворятся	0.24580170684705235	1.0
785	душетление	0.24580170684705235	1.0
786	притяжахом	0.24580170684705235	1.0
787	ангельстим	0.24580170684705235	1.0
788	многоскорбному	0.24580170684705235	1.0
789	преносящ	0.24580170684705235	1.0
790	осподу	0.24580170684705235	1.0
791	людьмиего	0.24580170684705235	1.0
792	суздале	0.24580170684705235	1.0
793	естествою	0.24580170684705235	1.0
794	огнепалим	0.24580170684705235	1.0
795	вдасте	0.4916034136941047	2.0
796	погибельна	0.737405120541157	3.0
797	возвещавши	0.24580170684705235	1.0
798	почтам	0.24580170684705235	1.0
799	прогневавший	1.2290085342352617	5.0
800	возрастала	0.24580170684705235	1.0
801	железною	0.24580170684705235	1.0
802	напояемого	0.24580170684705235	1.0
803	премудреот	0.24580170684705235	1.0
804	усердными	0.4916034136941047	2.0
805	еиопии	0.24580170684705235	1.0
806	настоящего	2.4580170684705234	10.0
807	последующего	0.24580170684705235	1.0
808	победиста	0.24580170684705235	1.0
809	мстиславе	7.128249498564514	28.999999999999986
810	женскихъ	0.24580170684705235	1.0
811	опустевшия	0.24580170684705235	1.0
812	девического	0.24580170684705235	1.0
813	прекланяем	0.24580170684705235	1.0
814	ограждаем	0.24580170684705235	1.0
815	прославихом	0.24580170684705235	1.0
816	пребезначальньш	0.24580170684705235	1.0
817	пострига	0.4916034136941047	2.0
818	мирожею	0.737405120541157	3.0
819	виффагию	0.24580170684705235	1.0
820	боящийся	0.24580170684705235	1.0
821	взбранней	1.2290085342352617	5.0
822	руссиею	0.24580170684705235	1.0
823	согласный	0.24580170684705235	1.0
824	седише	0.24580170684705235	1.0
825	фараонитская	0.24580170684705235	1.0
826	исполнялся	0.24580170684705235	1.0
827	препал	0.24580170684705235	1.0
828	опеленая	0.24580170684705235	1.0
829	славенских	0.24580170684705235	1.0
830	явившей	0.24580170684705235	1.0
831	предявлени	0.24580170684705235	1.0
832	изцелехом	0.24580170684705235	1.0
833	изъображается	0.24580170684705235	1.0
834	связавшия	0.24580170684705235	1.0
835	отшельничеством	0.24580170684705235	1.0
836	воспользоваться	0.24580170684705235	1.0
837	нимижеяко	0.24580170684705235	1.0
838	уклонившияся	0.4916034136941047	2.0
839	недвижимая	0.24580170684705235	1.0
840	взывающн	0.24580170684705235	1.0
841	моавия	1.2290085342352617	5.0
842	единоумне	0.737405120541157	3.0
843	вопиясущим	0.24580170684705235	1.0
844	прирнодево	0.24580170684705235	1.0
845	невежествие	0.24580170684705235	1.0
846	суетствиях	0.24580170684705235	1.0
847	первомучеников	0.24580170684705235	1.0
848	одоляемым	0.24580170684705235	1.0
849	ниоткуду	0.24580170684705235	1.0
850	научаемы	0.24580170684705235	1.0
851	дирахиев	0.24580170684705235	1.0
852	аляскинским	0.24580170684705235	1.0
853	согнившееся	0.24580170684705235	1.0
854	ввоенился	0.24580170684705235	1.0
855	хлас	0.24580170684705235	1.0
856	крю	0.4916034136941047	2.0
857	равноапостоли	0.4916034136941047	2.0
858	запинающия	0.737405120541157	3.0
859	скорбитъ	0.24580170684705235	1.0
860	воздаяше	0.24580170684705235	1.0
861	спасшийся	0.9832068273882094	4.0
862	растаявше	0.24580170684705235	1.0
863	храмовой	0.24580170684705235	1.0
864	единствующу	0.737405120541157	3.0
865	новопросиявшаго	0.24580170684705235	1.0
866	лжемудрований	0.24580170684705235	1.0
867	дионисии	0.24580170684705235	1.0
868	руганиях	0.24580170684705235	1.0
869	нпписа	0.24580170684705235	1.0
870	диво	0.24580170684705235	1.0
871	высокоютвой	0.4916034136941047	2.0
872	уставные	0.24580170684705235	1.0
873	златотканную	0.24580170684705235	1.0
874	инесть	0.24580170684705235	1.0
875	прешествие	0.24580170684705235	1.0
876	краегранесиеславнаго	0.24580170684705235	1.0
877	лукия	0.737405120541157	3.0
878	горечи	0.4916034136941047	2.0
879	приобщим	0.24580170684705235	1.0
880	гришка	0.24580170684705235	1.0
881	тихостен	0.24580170684705235	1.0
882	богоугодны	0.9832068273882094	4.0
883	руководствити	0.24580170684705235	1.0
884	геронтие	0.9832068273882094	4.0
885	мироточце	0.24580170684705235	1.0
886	аспидным	0.24580170684705235	1.0
887	изцеляюще	0.24580170684705235	1.0
888	предъуверяеши	0.24580170684705235	1.0
889	славославим	0.24580170684705235	1.0
890	бремени	0.737405120541157	3.0
891	воспенися	0.24580170684705235	1.0
892	поучавши	0.24580170684705235	1.0
893	сердикийския	0.4916034136941047	2.0
894	мужеи	0.24580170684705235	1.0
895	знаменанней	0.24580170684705235	1.0
896	крайнего	0.24580170684705235	1.0
897	умолявши	0.24580170684705235	1.0
898	просвещался	0.737405120541157	3.0
899	внедряющи	0.24580170684705235	1.0
900	окрадет	0.24580170684705235	1.0
901	возмущающимся	0.24580170684705235	1.0
902	раздавал	0.737405120541157	3.0
903	приием	0.24580170684705235	1.0
904	пленяете	0.24580170684705235	1.0
905	твояи	0.24580170684705235	1.0
906	наследовавшу	0.24580170684705235	1.0
907	подя	0.737405120541157	3.0
908	сильвестром	0.24580170684705235	1.0
909	неувядаемыми	1.2290085342352617	5.0
910	досязая	0.24580170684705235	1.0
911	радеющи	0.24580170684705235	1.0
912	теб	0.9832068273882094	4.0
913	пямятовати	0.24580170684705235	1.0
914	многоразличный	0.24580170684705235	1.0
915	благословивши	0.24580170684705235	1.0
916	стихрече	0.24580170684705235	1.0
917	письменника	0.24580170684705235	1.0
918	зищищающую	0.24580170684705235	1.0
919	распутиям	0.24580170684705235	1.0
920	неустрашим	0.24580170684705235	1.0
921	нерадел	0.24580170684705235	1.0
922	неусыпающа	0.24580170684705235	1.0
923	бурнем	0.4916034136941047	2.0
924	иструпися	0.24580170684705235	1.0
925	доспевающаго	0.24580170684705235	1.0
926	стремясь	0.24580170684705235	1.0
927	многобожнюю	0.24580170684705235	1.0
928	анастасией	0.24580170684705235	1.0
929	препинающия	0.24580170684705235	1.0
930	пешемореходящую	0.24580170684705235	1.0
931	пренесенней	0.24580170684705235	1.0
932	оиолчимся	0.24580170684705235	1.0
933	суздаля	0.9832068273882094	4.0
934	обидчики	0.24580170684705235	1.0
935	вознесшияся	0.737405120541157	3.0
936	празднующим	58.99240964329283	240.00000000000108
937	непреминующ	0.4916034136941047	2.0
938	мятущия	0.24580170684705235	1.0
939	непреклоним	0.4916034136941047	2.0
940	софийского	0.24580170684705235	1.0
941	кровиюи	0.24580170684705235	1.0
942	поспешествуем	0.24580170684705235	1.0
